ID,DayClassification,DayClassificationID
7906,Weekday,7906
7907,Weekday,7907
7908,Weekday,7908
7909,Weekday,7909
7910,Weekday,7910
7911,Weekend,7911
7912,Weekend,7912
7913,Weekend,7913
7914,Weekend,7914
7915,Weekend,7915
7916,Weekend,7916
7917,Weekend,7917
7918,Weekend,7918
7919,Weekend,7919
7920,Weekend,7920
7921,Weekend,7921
7922,Weekend,7922
7923,Weekend,7923
7924,Weekend,7924
7925,Weekend,7925
7926,Weekend,7926
7927,Weekend,7927
7928,Weekend,7928
7929,Weekend,7929
7930,Weekend,7930
7931,Weekend,7931
7932,Weekend,7932
7933,Weekend,7933
7934,Weekend,7934
7935,Weekend,7935
7936,Weekend,7936
7937,Weekend,7937
7938,Weekend,7938
7939,Weekend,7939
7940,Weekend,7940
7941,Weekend,7941
7942,Weekend,7942
7943,Weekend,7943
7944,Weekend,7944
7945,Weekend,7945
7946,Weekend,7946
7947,Weekend,7947
7948,Weekend,7948
7949,Weekend,7949
7950,Weekend,7950
7951,Weekend,7951
7952,Weekday,7952
7953,Weekday,7953
7954,Weekday,7954
7955,Weekday,7955
7956,Weekday,7956
7957,Weekday,7957
7958,Weekday,7958
7959,Weekday,7959
7960,Weekday,7960
7961,Weekday,7961
7962,Weekday,7962
7963,Weekday,7963
7964,Weekday,7964
7965,Weekday,7965
7966,Weekday,7966
7967,Weekday,7967
7968,Weekday,7968
7969,Weekday,7969
7970,Weekday,7970
7971,Weekday,7971
7972,Weekday,7972
7973,Weekday,7973
7974,Weekday,7974
7975,Weekday,7975
7976,Weekday,7976
7977,Weekday,7977
7978,Weekday,7978
7979,Weekday,7979
7980,Weekday,7980
7981,Weekday,7981
7982,Weekday,7982
7983,Weekday,7983
7984,Weekday,7984
7985,Weekday,7985
7986,Weekday,7986
7987,Weekday,7987
7988,Weekday,7988
7989,Weekday,7989
7990,Weekday,7990
7991,Weekday,7991
7992,Weekday,7992
7993,Weekday,7993
7994,Weekday,7994
7995,Weekday,7995
7996,Weekday,7996
7997,Weekday,7997
7998,Weekday,7998
7999,Weekday,7999
8000,Weekday,8000
8001,Weekday,8001
8002,Weekday,8002
8003,Weekday,8003
8004,Weekday,8004
8005,Weekday,8005
8006,Weekday,8006
8007,Weekday,8007
8008,Weekday,8008
8009,Weekday,8009
8010,Weekday,8010
8011,Weekday,8011
8012,Weekend,8012
8013,Weekend,8013
8014,Weekday,8014
8015,Weekday,8015
8016,Weekday,8016
8017,Weekday,8017
8018,Weekday,8018
8019,Weekday,8019
8020,Weekend,8020
8021,Weekend,8021
8022,Weekend,8022
8023,Weekend,8023
8024,Weekend,8024
8025,Weekend,8025
8026,Weekend,8026
8027,Weekend,8027
8028,Weekend,8028
8029,Weekend,8029
8030,Weekend,8030
8031,Weekend,8031
8032,Weekend,8032
8033,Weekend,8033
8034,Weekend,8034
8035,Weekend,8035
8036,Weekend,8036
8037,Weekend,8037
8038,Weekend,8038
8039,Weekend,8039
8040,Weekend,8040
8041,Weekend,8041
8042,Weekend,8042
8043,Weekend,8043
8044,Weekend,8044
8045,Weekend,8045
8046,Weekend,8046
8047,Weekend,8047
8048,Weekend,8048
8049,Weekend,8049
8050,Weekend,8050
8051,Weekend,8051
8052,Weekend,8052
8053,Weekend,8053
8054,Weekday,8054
8055,Weekday,8055
8056,Weekday,8056
8057,Weekday,8057
8058,Weekday,8058
8059,Weekday,8059
8060,Weekday,8060
8061,Weekday,8061
8062,Weekday,8062
8063,Weekday,8063
8064,Weekday,8064
8065,Weekday,8065
8066,Weekday,8066
8067,Weekday,8067
8068,Weekday,8068
8069,Weekday,8069
8070,Weekday,8070
8071,Weekday,8071
8072,Weekday,8072
8073,Weekday,8073
8074,Weekday,8074
8075,Weekday,8075
8076,Weekday,8076
8077,Weekday,8077
8078,Weekday,8078
8079,Weekday,8079
8080,Weekday,8080
8081,Weekday,8081
8082,Weekday,8082
8083,Weekday,8083
8084,Weekday,8084
8085,Weekday,8085
8086,Weekday,8086
8087,Weekday,8087
8088,Weekday,8088
8089,Weekday,8089
8090,Weekday,8090
8091,Weekday,8091
8092,Weekday,8092
8093,Weekday,8093
8094,Weekday,8094
8095,Weekday,8095
8096,Weekday,8096
8097,Weekday,8097
8098,Weekday,8098
8099,Weekday,8099
8100,Weekday,8100
8101,Weekday,8101
8102,Weekday,8102
8103,Weekday,8103
8104,Weekend,8104
8105,Weekend,8105
8106,Weekend,8106
8107,Weekend,8107
8108,Weekday,8108
8109,Weekday,8109
8110,Weekday,8110
8111,Weekday,8111
8112,Weekday,8112
8113,Weekday,8113
8114,Weekday,8114
8115,Weekday,8115
8116,Weekday,8116
8117,Weekday,8117
8118,Weekday,8118
8119,Weekday,8119
8120,Weekday,8120
8121,Weekday,8121
8122,Weekend,8122
8123,Weekend,8123
8124,Weekend,8124
8125,Weekend,8125
8126,Weekend,8126
8127,Weekend,8127
8128,Weekend,8128
8129,Weekend,8129
8130,Weekend,8130
8131,Weekend,8131
8132,Weekend,8132
8133,Weekend,8133
8134,Weekend,8134
8135,Weekend,8135
8136,Weekend,8136
8137,Weekend,8137
8138,Weekend,8138
8139,Weekend,8139
8140,Weekend,8140
8141,Weekend,8141
8142,Weekend,8142
8143,Weekend,8143
8144,Weekend,8144
8145,Weekend,8145
8146,Weekend,8146
8147,Weekend,8147
8148,Weekend,8148
8149,Weekend,8149
8150,Weekend,8150
8151,Weekday,8151
8152,Weekday,8152
8153,Weekday,8153
8154,Weekday,8154
8155,Weekday,8155
8156,Weekday,8156
8157,Weekday,8157
8158,Weekday,8158
8159,Weekday,8159
8160,Weekday,8160
8161,Weekday,8161
8162,Weekday,8162
8163,Weekday,8163
8164,Weekday,8164
8165,Weekday,8165
8166,Weekday,8166
8167,Weekday,8167
8168,Weekday,8168
8169,Weekday,8169
8170,Weekday,8170
8171,Weekday,8171
8172,Weekday,8172
8173,Weekday,8173
8174,Weekday,8174
8175,Weekday,8175
8176,Weekday,8176
8177,Weekday,8177
8178,Weekday,8178
8179,Weekday,8179
8180,Weekday,8180
8181,Weekday,8181
8182,Weekday,8182
8183,Weekday,8183
8184,Weekday,8184
8185,Weekday,8185
8186,Weekday,8186
8187,Weekday,8187
8188,Weekday,8188
8189,Weekday,8189
8190,Weekday,8190
8191,Weekday,8191
8192,Weekday,8192
8193,Weekday,8193
8194,Weekday,8194
8195,Weekday,8195
8196,Weekday,8196
8197,Weekday,8197
8198,Weekday,8198
8199,Weekday,8199
8200,Weekday,8200
8201,Weekend,8201
8202,Weekend,8202
8203,Weekend,8203
8204,Weekday,8204
8205,Weekday,8205
8206,Weekday,8206
8207,Weekday,8207
8208,Weekday,8208
8209,Weekday,8209
8210,Weekday,8210
8211,Weekday,8211
8212,Weekday,8212
8213,Weekday,8213
8214,Weekday,8214
8215,Weekday,8215
8216,Weekday,8216
8217,Weekend,8217
8218,Weekend,8218
8219,Weekend,8219
8220,Weekend,8220
8221,Weekend,8221
8222,Weekend,8222
8223,Weekend,8223
8224,Weekend,8224
8225,Weekend,8225
8226,Weekend,8226
8227,Weekend,8227
8228,Weekend,8228
8229,Weekend,8229
8230,Weekend,8230
8231,Weekend,8231
8232,Weekend,8232
8233,Weekend,8233
8234,Weekend,8234
8235,Weekend,8235
8236,Weekend,8236
8237,Weekend,8237
8238,Weekend,8238
8239,Weekend,8239
8240,Weekend,8240
8241,Weekend,8241
8242,Weekend,8242
8243,Weekend,8243
8244,Weekend,8244
8245,Weekday,8245
8246,Weekday,8246
8247,Weekday,8247
8248,Weekday,8248
8249,Weekday,8249
8250,Weekday,8250
8251,Weekday,8251
8252,Weekday,8252
8253,Weekday,8253
8254,Weekday,8254
8255,Weekday,8255
8256,Weekday,8256
8257,Weekday,8257
8258,Weekday,8258
8259,Weekday,8259
8260,Weekday,8260
8261,Weekday,8261
8262,Weekday,8262
8263,Weekday,8263
8264,Weekday,8264
8265,Weekday,8265
8266,Weekday,8266
8267,Weekday,8267
8268,Weekday,8268
8269,Weekday,8269
8270,Weekday,8270
8271,Weekday,8271
8272,Weekday,8272
8273,Weekday,8273
8274,Weekday,8274
8275,Weekday,8275
8276,Weekday,8276
8277,Weekday,8277
8278,Weekday,8278
8279,Weekday,8279
8280,Weekday,8280
8281,Weekday,8281
8282,Weekday,8282
8283,Weekday,8283
8284,Weekday,8284
8285,Weekday,8285
8286,Weekday,8286
8287,Weekday,8287
8288,Weekday,8288
8289,Weekday,8289
8290,Weekday,8290
8291,Weekday,8291
8292,Weekday,8292
8293,Weekday,8293
8294,Weekday,8294
8295,Weekday,8295
8296,Weekday,8296
8297,Weekday,8297
8298,Weekday,8298
8299,Weekday,8299
8300,Weekday,8300
8301,Weekday,8301
8302,Weekday,8302
8303,Weekday,8303
8304,Weekday,8304
8305,Weekday,8305
8306,Weekday,8306
8307,Weekend,8307
8308,Weekend,8308
8309,Weekend,8309
8310,Weekend,8310
8311,Weekday,8311
8312,Weekday,8312
8313,Weekday,8313
8314,Weekday,8314
8315,Weekday,8315
8316,Weekday,8316
8317,Weekday,8317
8318,Weekend,8318
8319,Weekend,8319
8320,Weekend,8320
8321,Weekend,8321
8322,Weekend,8322
8323,Weekend,8323
8324,Weekend,8324
8325,Weekend,8325
8326,Weekend,8326
8327,Weekend,8327
8328,Weekend,8328
8329,Weekend,8329
8330,Weekend,8330
8331,Weekend,8331
8332,Weekend,8332
8333,Weekend,8333
8334,Weekend,8334
8335,Weekend,8335
8336,Weekend,8336
8337,Weekend,8337
8338,Weekend,8338
8339,Weekday,8339
8340,Weekday,8340
8341,Weekday,8341
8342,Weekday,8342
8343,Weekday,8343
8344,Weekday,8344
8345,Weekday,8345
8346,Weekday,8346
8347,Weekday,8347
8348,Weekday,8348
8349,Weekday,8349
8350,Weekday,8350
8351,Weekday,8351
8352,Weekday,8352
8353,Weekday,8353
8354,Weekday,8354
8355,Weekday,8355
8356,Weekday,8356
8357,Weekday,8357
8358,Weekday,8358
8359,Weekday,8359
8360,Weekday,8360
8361,Weekday,8361
8362,Weekday,8362
8363,Weekday,8363
8364,Weekday,8364
8365,Weekday,8365
8366,Weekday,8366
8367,Weekday,8367
8368,Weekday,8368
8369,Weekday,8369
8370,Weekday,8370
8371,Weekday,8371
8372,Weekday,8372
8373,Weekday,8373
8374,Weekday,8374
8375,Weekday,8375
8376,Weekday,8376
8377,Weekday,8377
8378,Weekday,8378
8379,Weekday,8379
8380,Weekday,8380
8381,Weekday,8381
8382,Weekday,8382
8383,Weekday,8383
8384,Weekday,8384
8385,Weekday,8385
8386,Weekday,8386
8387,Weekday,8387
8388,Weekday,8388
8389,Weekday,8389
8390,Weekend,8390
8391,Weekend,8391
8392,Weekend,8392
8393,Weekend,8393
8394,Weekend,8394
8395,Weekday,8395
8396,Weekday,8396
8397,Weekday,8397
8398,Weekday,8398
8399,Weekday,8399
8400,Weekday,8400
8401,Weekday,8401
8402,Weekday,8402
8403,Weekday,8403
8404,Weekend,8404
8405,Weekend,8405
8406,Weekend,8406
8407,Weekend,8407
8408,Weekend,8408
8409,Weekend,8409
8410,Weekend,8410
8411,Weekend,8411
8412,Weekend,8412
8413,Weekend,8413
8414,Weekend,8414
8415,Weekend,8415
8416,Weekend,8416
8417,Weekend,8417
8418,Weekend,8418
8419,Weekend,8419
8420,Weekend,8420
8421,Weekend,8421
8422,Weekend,8422
8423,Weekday,8423
8424,Weekday,8424
8425,Weekday,8425
8426,Weekday,8426
8427,Weekday,8427
8428,Weekday,8428
8429,Weekday,8429
8430,Weekday,8430
8431,Weekday,8431
8432,Weekday,8432
8433,Weekday,8433
8434,Weekday,8434
8435,Weekday,8435
8436,Weekday,8436
8437,Weekday,8437
8438,Weekday,8438
8439,Weekday,8439
8440,Weekday,8440
8441,Weekday,8441
8442,Weekday,8442
8443,Weekday,8443
8444,Weekday,8444
8445,Weekday,8445
8446,Weekday,8446
8447,Weekday,8447
8448,Weekday,8448
8449,Weekday,8449
8450,Weekday,8450
8451,Weekday,8451
8452,Weekday,8452
8453,Weekday,8453
8454,Weekday,8454
8455,Weekday,8455
8456,Weekday,8456
8457,Weekend,8457
8458,Weekend,8458
8459,Weekend,8459
8460,Weekend,8460
8461,Weekend,8461
8462,Weekend,8462
8463,Weekend,8463
8464,Weekend,8464
8465,Weekend,8465
8466,Weekend,8466
8467,Weekend,8467
8468,Weekday,8468
8469,Weekday,8469
8470,Weekday,8470
8471,Weekday,8471
8472,Weekday,8472
8473,Weekday,8473
8474,Weekday,8474
8475,Weekday,8475
8476,Weekday,8476
8477,Weekday,8477
8478,Weekday,8478
8479,Weekday,8479
8480,Weekday,8480
8481,Weekend,8481
8482,Weekend,8482
8483,Weekend,8483
8484,Weekend,8484
8485,Weekend,8485
8486,Weekend,8486
8487,Weekend,8487
8488,Weekend,8488
8489,Weekend,8489
8490,Weekend,8490
8491,Weekend,8491
8492,Weekend,8492
8493,Weekend,8493
8494,Weekend,8494
8495,Weekend,8495
8496,Weekend,8496
8497,Weekend,8497
8498,Weekend,8498
8499,Weekend,8499
8500,Weekend,8500
8501,Weekend,8501
8502,Weekday,8502
8503,Weekday,8503
8504,Weekday,8504
8505,Weekday,8505
8506,Weekday,8506
8507,Weekday,8507
8508,Weekday,8508
8509,Weekday,8509
8510,Weekday,8510
8511,Weekday,8511
8512,Weekday,8512
8513,Weekday,8513
8514,Weekday,8514
8515,Weekday,8515
8516,Weekday,8516
8517,Weekday,8517
8518,Weekday,8518
8519,Weekday,8519
8520,Weekday,8520
8521,Weekday,8521
8522,Weekday,8522
8523,Weekday,8523
8524,Weekday,8524
8525,Weekday,8525
8526,Weekday,8526
8527,Weekday,8527
8528,Weekday,8528
8529,Weekday,8529
8530,Weekday,8530
8531,Weekday,8531
8532,Weekday,8532
8533,Weekday,8533
8534,Weekday,8534
8535,Weekday,8535
8536,Weekday,8536
8537,Weekday,8537
8538,Weekday,8538
8539,Weekday,8539
8540,Weekday,8540
8541,Weekday,8541
8542,Weekday,8542
8543,Weekday,8543
8544,Weekday,8544
8545,Weekend,8545
8546,Weekday,8546
8547,Weekday,8547
8548,Weekday,8548
8549,Weekday,8549
8550,Weekend,8550
8551,Weekend,8551
8552,Weekend,8552
8553,Weekend,8553
8554,Weekend,8554
8555,Weekend,8555
8556,Weekend,8556
8557,Weekend,8557
8558,Weekend,8558
8559,Weekend,8559
8560,Weekend,8560
8561,Weekend,8561
8562,Weekend,8562
8563,Weekend,8563
8564,Weekend,8564
8565,Weekend,8565
8566,Weekend,8566
8567,Weekend,8567
8568,Weekend,8568
8569,Weekend,8569
8570,Weekend,8570
8571,Weekday,8571
8572,Weekday,8572
8573,Weekday,8573
8574,Weekday,8574
8575,Weekday,8575
8576,Weekday,8576
8577,Weekday,8577
8578,Weekday,8578
8579,Weekday,8579
8580,Weekday,8580
8581,Weekday,8581
8582,Weekday,8582
8583,Weekday,8583
8584,Weekday,8584
8585,Weekday,8585
8586,Weekday,8586
8587,Weekday,8587
8588,Weekday,8588
8589,Weekday,8589
8590,Weekday,8590
8591,Weekday,8591
8592,Weekday,8592
8593,Weekday,8593
8594,Weekday,8594
8595,Weekday,8595
8596,Weekday,8596
8597,Weekday,8597
8598,Weekday,8598
8599,Weekday,8599
8600,Weekday,8600
8601,Weekday,8601
8602,Weekend,8602
8603,Weekday,8603
8604,Weekday,8604
8605,Weekday,8605
8606,Weekday,8606
8607,Weekday,8607
8608,Weekday,8608
8609,Weekday,8609
8610,Weekday,8610
8611,Weekday,8611
8612,Weekend,8612
8613,Weekend,8613
8614,Weekend,8614
8615,Weekend,8615
8616,Weekend,8616
8617,Weekend,8617
8618,Weekend,8618
8619,Weekend,8619
8620,Weekend,8620
8621,Weekend,8621
8622,Weekend,8622
8623,Weekend,8623
8624,Weekend,8624
8625,Weekend,8625
8626,Weekend,8626
8627,Weekend,8627
8628,Weekend,8628
8629,Weekend,8629
8630,Weekend,8630
8631,Weekend,8631
8632,Weekend,8632
8633,Weekend,8633
8634,Weekend,8634
8635,Weekend,8635
8636,Weekend,8636
8637,Weekend,8637
8638,Weekend,8638
8639,Weekday,8639
8640,Weekday,8640
8641,Weekday,8641
8642,Weekday,8642
8643,Weekday,8643
8644,Weekday,8644
8645,Weekday,8645
8646,Weekday,8646
8647,Weekday,8647
8648,Weekday,8648
8649,Weekday,8649
8650,Weekday,8650
8651,Weekday,8651
8652,Weekday,8652
8653,Weekday,8653
8654,Weekday,8654
8655,Weekday,8655
8656,Weekday,8656
8657,Weekday,8657
8658,Weekday,8658
8659,Weekday,8659
8660,Weekday,8660
8661,Weekday,8661
8662,Weekend,8662
8663,Weekend,8663
8664,Weekend,8664
8665,Weekend,8665
8666,Weekend,8666
8667,Weekday,8667
8668,Weekday,8668
8669,Weekday,8669
8670,Weekday,8670
8671,Weekend,8671
8672,Weekend,8672
8673,Weekend,8673
8674,Weekend,8674
8675,Weekend,8675
8676,Weekend,8676
8677,Weekend,8677
8678,Weekend,8678
8679,Weekend,8679
8680,Weekend,8680
8681,Weekend,8681
8682,Weekend,8682
8683,Weekend,8683
8684,Weekend,8684
8685,Weekend,8685
8686,Weekend,8686
8687,Weekend,8687
8688,Weekend,8688
8689,Weekend,8689
8690,Weekend,8690
8691,Weekend,8691
8692,Weekend,8692
8693,Weekend,8693
8694,Weekend,8694
8695,Weekend,8695
8696,Weekend,8696
8697,Weekend,8697
8698,Weekend,8698
8699,Weekday,8699
8700,Weekday,8700
8701,Weekday,8701
8702,Weekday,8702
8703,Weekday,8703
8704,Weekday,8704
8705,Weekday,8705
8706,Weekday,8706
8707,Weekday,8707
8708,Weekday,8708
8709,Weekday,8709
8710,Weekday,8710
8711,Weekday,8711
8712,Weekday,8712
8713,Weekday,8713
8714,Weekday,8714
8715,Weekday,8715
8716,Weekday,8716
8717,Weekday,8717
8718,Weekday,8718
8719,Weekday,8719
8720,Weekday,8720
8721,Weekday,8721
8722,Weekday,8722
8723,Weekday,8723
8724,Weekday,8724
8725,Weekday,8725
8726,Weekday,8726
8727,Weekday,8727
8728,Weekday,8728
8729,Weekday,8729
8730,Weekday,8730
8731,Weekday,8731
8732,Weekday,8732
8733,Weekday,8733
8734,Weekday,8734
8735,Weekday,8735
8736,Weekday,8736
8737,Weekday,8737
8738,Weekday,8738
8739,Weekday,8739
8740,Weekday,8740
8741,Weekend,8741
8742,Weekend,8742
8743,Weekend,8743
8744,Weekday,8744
8745,Weekday,8745
8746,Weekday,8746
8747,Weekday,8747
8748,Weekday,8748
8749,Weekday,8749
8750,Weekday,8750
8751,Weekday,8751
8752,Weekday,8752
8753,Weekday,8753
8754,Weekday,8754
8755,Weekend,8755
8756,Weekend,8756
8757,Weekend,8757
8758,Weekend,8758
8759,Weekend,8759
8760,Weekend,8760
8761,Weekend,8761
8762,Weekend,8762
8763,Weekend,8763
8764,Weekend,8764
8765,Weekend,8765
8766,Weekend,8766
8767,Weekend,8767
8768,Weekend,8768
8769,Weekend,8769
8770,Weekday,8770
8771,Weekday,8771
8772,Weekday,8772
8773,Weekday,8773
8774,Weekday,8774
8775,Weekday,8775
8776,Weekday,8776
8777,Weekday,8777
8778,Weekday,8778
8779,Weekday,8779
8780,Weekday,8780
8781,Weekday,8781
8782,Weekday,8782
8783,Weekday,8783
8784,Weekday,8784
8785,Weekday,8785
8786,Weekday,8786
8787,Weekday,8787
8788,Weekday,8788
8789,Weekday,8789
8790,Weekday,8790
8791,Weekday,8791
8792,Weekday,8792
8793,Weekend,8793
8794,Weekend,8794
8795,Weekend,8795
8796,Weekend,8796
8797,Weekday,8797
8798,Weekday,8798
8799,Weekday,8799
8800,Weekday,8800
8801,Weekday,8801
8802,Weekday,8802
8803,Weekend,8803
8804,Weekend,8804
8805,Weekend,8805
8806,Weekend,8806
8807,Weekend,8807
8808,Weekend,8808
8809,Weekend,8809
8810,Weekend,8810
8811,Weekend,8811
8812,Weekend,8812
8813,Weekend,8813
8814,Weekend,8814
8815,Weekend,8815
8816,Weekend,8816
8817,Weekend,8817
8818,Weekend,8818
8819,Weekend,8819
8820,Weekend,8820
8821,Weekend,8821
8822,Weekend,8822
8823,Weekend,8823
8824,Weekend,8824
8825,Weekend,8825
8826,Weekend,8826
8827,Weekend,8827
8828,Weekday,8828
8829,Weekday,8829
8830,Weekday,8830
8831,Weekday,8831
8832,Weekday,8832
8833,Weekday,8833
8834,Weekday,8834
8835,Weekday,8835
8836,Weekday,8836
8837,Weekday,8837
8838,Weekday,8838
8839,Weekday,8839
8840,Weekday,8840
8841,Weekday,8841
8842,Weekday,8842
8843,Weekday,8843
8844,Weekday,8844
8845,Weekday,8845
8846,Weekday,8846
8847,Weekday,8847
8848,Weekday,8848
8849,Weekday,8849
8850,Weekday,8850
8851,Weekday,8851
8852,Weekday,8852
8853,Weekday,8853
8854,Weekday,8854
8855,Weekday,8855
8856,Weekday,8856
8857,Weekday,8857
8858,Weekend,8858
8859,Weekend,8859
8860,Weekend,8860
8861,Weekend,8861
8862,Weekend,8862
8863,Weekend,8863
8864,Weekend,8864
8865,Weekend,8865
8866,Weekend,8866
8867,Weekend,8867
8868,Weekend,8868
8869,Weekend,8869
8870,Weekend,8870
8871,Weekend,8871
8872,Weekend,8872
8873,Weekend,8873
8874,Weekend,8874
8875,Weekend,8875
8876,Weekend,8876
8877,Weekend,8877
8878,Weekend,8878
8879,Weekend,8879
8880,Weekend,8880
8881,Weekend,8881
8882,Weekend,8882
8883,Weekend,8883
8884,Weekend,8884
8885,Weekend,8885
8886,Weekend,8886
8887,Weekend,8887
8888,Weekend,8888
8889,Weekend,8889
8890,Weekend,8890
8891,Weekend,8891
8892,Weekday,8892
8893,Weekday,8893
8894,Weekday,8894
8895,Weekday,8895
8896,Weekday,8896
8897,Weekday,8897
8898,Weekday,8898
8899,Weekday,8899
8900,Weekday,8900
8901,Weekday,8901
8902,Weekday,8902
8903,Weekday,8903
8904,Weekday,8904
8905,Weekday,8905
8906,Weekday,8906
8907,Weekday,8907
8908,Weekday,8908
8909,Weekday,8909
8910,Weekday,8910
8911,Weekday,8911
8912,Weekday,8912
8913,Weekday,8913
8914,Weekend,8914
8915,Weekend,8915
8916,Weekend,8916
8917,Weekend,8917
8918,Weekday,8918
8919,Weekend,8919
8920,Weekend,8920
8921,Weekend,8921
8922,Weekend,8922
8923,Weekend,8923
8924,Weekend,8924
8925,Weekend,8925
8926,Weekend,8926
8927,Weekend,8927
8928,Weekend,8928
8929,Weekend,8929
8930,Weekend,8930
8931,Weekend,8931
8932,Weekend,8932
8933,Weekend,8933
8934,Weekend,8934
8935,Weekday,8935
8936,Weekday,8936
8937,Weekday,8937
8938,Weekday,8938
8939,Weekday,8939
8940,Weekday,8940
8941,Weekday,8941
8942,Weekday,8942
8943,Weekday,8943
8944,Weekday,8944
8945,Weekday,8945
8946,Weekday,8946
8947,Weekday,8947
8948,Weekday,8948
8949,Weekday,8949
8950,Weekday,8950
8951,Weekday,8951
8952,Weekday,8952
8953,Weekday,8953
8954,Weekday,8954
8955,Weekday,8955
8956,Weekday,8956
8957,Weekday,8957
8958,Weekday,8958
8959,Weekday,8959
8960,Weekday,8960
8961,Weekday,8961
8962,Weekday,8962
8963,Weekday,8963
8964,Weekday,8964
8965,Weekday,8965
8966,Weekend,8966
8967,Weekend,8967
8968,Weekend,8968
8969,Weekend,8969
8970,Weekend,8970
8971,Weekend,8971
8972,Weekend,8972
8973,Weekday,8973
8974,Weekday,8974
8975,Weekday,8975
8976,Weekday,8976
8977,Weekday,8977
8978,Weekday,8978
8979,Weekday,8979
8980,Weekend,8980
8981,Weekend,8981
8982,Weekend,8982
8983,Weekend,8983
8984,Weekend,8984
8985,Weekend,8985
8986,Weekend,8986
8987,Weekend,8987
8988,Weekend,8988
8989,Weekend,8989
8990,Weekend,8990
8991,Weekend,8991
8992,Weekend,8992
8993,Weekend,8993
8994,Weekend,8994
8995,Weekend,8995
8996,Weekend,8996
8997,Weekend,8997
8998,Weekend,8998
8999,Weekday,8999
9000,Weekday,9000
9001,Weekday,9001
9002,Weekday,9002
9003,Weekday,9003
9004,Weekday,9004
9005,Weekday,9005
9006,Weekday,9006
9007,Weekday,9007
9008,Weekday,9008
9009,Weekday,9009
9010,Weekday,9010
9011,Weekday,9011
9012,Weekday,9012
9013,Weekday,9013
9014,Weekday,9014
9015,Weekday,9015
9016,Weekday,9016
9017,Weekday,9017
9018,Weekday,9018
9019,Weekday,9019
9020,Weekday,9020
9021,Weekday,9021
9022,Weekday,9022
9023,Weekend,9023
9024,Weekend,9024
9025,Weekend,9025
9026,Weekend,9026
9027,Weekend,9027
9028,Weekend,9028
9029,Weekday,9029
9030,Weekday,9030
9031,Weekday,9031
9032,Weekday,9032
9033,Weekday,9033
9034,Weekday,9034
9035,Weekday,9035
9036,Weekend,9036
9037,Weekend,9037
9038,Weekend,9038
9039,Weekend,9039
9040,Weekend,9040
9041,Weekend,9041
9042,Weekend,9042
9043,Weekend,9043
9044,Weekend,9044
9045,Weekend,9045
9046,Weekend,9046
9047,Weekend,9047
9048,Weekend,9048
9049,Weekend,9049
9050,Weekend,9050
9051,Weekend,9051
9052,Weekend,9052
9053,Weekend,9053
9054,Weekend,9054
9055,Weekend,9055
9056,Weekend,9056
9057,Weekend,9057
9058,Weekend,9058
9059,Weekend,9059
9060,Weekend,9060
9061,Weekend,9061
9062,Weekday,9062
9063,Weekday,9063
9064,Weekday,9064
9065,Weekday,9065
9066,Weekday,9066
9067,Weekday,9067
9068,Weekday,9068
9069,Weekday,9069
9070,Weekday,9070
9071,Weekday,9071
9072,Weekday,9072
9073,Weekday,9073
9074,Weekday,9074
9075,Weekday,9075
9076,Weekday,9076
9077,Weekday,9077
9078,Weekday,9078
9079,Weekday,9079
9080,Weekday,9080
9081,Weekday,9081
9082,Weekday,9082
9083,Weekday,9083
9084,Weekday,9084
9085,Weekday,9085
9086,Weekday,9086
9087,Weekday,9087
9088,Weekday,9088
9089,Weekday,9089
9090,Weekday,9090
9091,Weekday,9091
9092,Weekday,9092
9093,Weekday,9093
9094,Weekday,9094
9095,Weekday,9095
9096,Weekday,9096
9097,Weekend,9097
9098,Weekday,9098
9099,Weekday,9099
9100,Weekday,9100
9101,Weekday,9101
9102,Weekday,9102
9103,Weekday,9103
9104,Weekday,9104
9105,Weekday,9105
9106,Weekend,9106
9107,Weekend,9107
9108,Weekend,9108
9109,Weekend,9109
9110,Weekend,9110
9111,Weekend,9111
9112,Weekend,9112
9113,Weekend,9113
9114,Weekend,9114
9115,Weekend,9115
9116,Weekend,9116
9117,Weekend,9117
9118,Weekend,9118
9119,Weekend,9119
9120,Weekend,9120
9121,Weekend,9121
9122,Weekend,9122
9123,Weekend,9123
9124,Weekend,9124
9125,Weekend,9125
9126,Weekend,9126
9127,Weekend,9127
9128,Weekend,9128
9129,Weekend,9129
9130,Weekend,9130
9131,Weekend,9131
9132,Weekend,9132
9133,Weekday,9133
9134,Weekday,9134
9135,Weekday,9135
9136,Weekday,9136
9137,Weekday,9137
9138,Weekday,9138
9139,Weekday,9139
9140,Weekday,9140
9141,Weekday,9141
9142,Weekday,9142
9143,Weekday,9143
9144,Weekday,9144
9145,Weekday,9145
9146,Weekday,9146
9147,Weekday,9147
9148,Weekday,9148
9149,Weekday,9149
9150,Weekday,9150
9151,Weekday,9151
9152,Weekday,9152
9153,Weekday,9153
9154,Weekday,9154
9155,Weekday,9155
9156,Weekday,9156
9157,Weekday,9157
9158,Weekday,9158
9159,Weekday,9159
9160,Weekday,9160
9161,Weekend,9161
9162,Weekend,9162
9163,Weekend,9163
9164,Weekday,9164
9165,Weekday,9165
9166,Weekend,9166
9167,Weekend,9167
9168,Weekend,9168
9169,Weekend,9169
9170,Weekend,9170
9171,Weekend,9171
9172,Weekend,9172
9173,Weekend,9173
9174,Weekend,9174
9175,Weekend,9175
9176,Weekend,9176
